,word,count
689,pocketbooks,1
688,follower,1
685,caused,1
684,clue,1
683,thinker,1
682,lightweight,1
681,krugman,1
677,dismantled,1
732,martha,1
674,lisamarieboothe,1
673,accusing,1
672,sense,1
671,collusion,1
667,smoke,1
662,abuse,1
661,repudiate,1
693,jordan,1
694,delivers,1
695,knockout,1
696,blow,1
730,motivation,1
728,unless,1
727,presented,1
725,committee,1
724,services,1
723,armed,1
721,oklahoma,1
720,inhofe,1
719,quote,1
718,removed,1
707,shredded,1
704,likes,1
703,interference,1
700,sick,1
697,reputation,1
483,van,1
482,airwaves,1
481,loading,1
188,babin4congress,1
202,focusing,1
201,blasted,1
200,esperdod,1
198,defense,1
197,secretary,1
193,photos,1
192,securing,1
170,michaelcburgess,1
146,mentioned,1
168,patriots,1
166,40big,1
165,repleezeldin,1
164,48,1
162,repmikejohnson,1
159,birthday,1
156,expanding,1
206,district,1
207,shape,1
213,opinion,1
214,mentally,1
256,wealth,1
255,reciprocal,1
252,outsourcing,1
251,rewarded,1
250,disastrous,1
249,replaced,1
244,example,1
240,votes,1
239,chiefs,1
238,commander,1
232,authority,1
227,247,1
222,developments,1
217,agencies,1
216,received,1
152,car,1
145,barely,1
479,politically,1
48,hoaxes,1
74,face,1
70,overturn,1
64,arms,1
62,wide,1
57,droves,1
52,registered,1
49,hunts,1
45,disgusted,1
141,yesterday,1
44,spectrum,1
32,thinks,1
28,final,1
27,ripped,1
26,nadler,1
22,scamming,1
5,chanting,1
76,crushing,1
84,hold,1
89,rebuilt,1
93,lethal,1
133,visit,1
131,recovery,1
128,5,1
127,outbreak,1
118,t56s,1
114,landslide,1
109,socialist,1
108,november,1
106,albaghdadi,1
104,animal,1
102,founder,1
101,destroyed,1
100,caliphate,1
99,isis,1
98,heroes,1
259,proworker,1
260,proamerican,1
267,created,1
414,keepamericagreat,1
432,israel,1
431,jerusalem,1
429,parts,1
428,capital,1
426,palestine,1
420,considering,1
415,t24s,1
412,wildwood,1
273,earth,1
411,trumprallynj,1
398,drain,1
394,victory,1
389,securethen,1
388,died,1
387,fought,1
386,generations,1
433,jewish,1
435,support,1
440,homeland,1
442,fed,1
475,dying,1
471,smith,1
470,shep,1
467,wallace,1
463,hell,1
459,late,1
458,2,1
457,inflationthis,1
455,debt,1
454,refinancing,1
453,paying,1
452,focus,1
451,standard,1
447,competitive,1
446,interest,1
385,blessings,1
384,inherit,1
383,children,1
327,mistakes,1
319,harris,1
318,penn,1
314,soldiers,1
313,5000,1
294,talk,1
291,blakeman,1
290,brad,1
287,satisfied,1
286,workers,1
285,auto,1
284,manufacturers,1
280,serves,1
279,defends,1
276,art,1
274,cutting,1
325,none,1
328,judgement,1
382,scream,1
329,gets,1
367,nonsense,1
366,complain,1
361,model,1
360,libyan,1
358,mistakenly,1
356,sir,1
352,non,1
351,begged,1
347,un,1
341,classified,1
339,untrue,1
337,writes,1
335,goes,1
334,six,1
331,frankly,1
797,welcome,1
801,strengthen,1
1286,happens,1
1126,txrandy14,1
1140,unprotected,1
1139,harm,1
1138,fix,1
1137,universe,1
1131,reprwilliams,1
1130,williams,1
1129,judgejohncarter,1
1125,weber,1
1113,hates,1
1122,richardgrenell,1
1121,brien,1
1120,whnsc,1
1119,kosovo,1
1118,serbia,1
1117,flights,1
1116,direct,1
1141,bit,1
1144,sworn,1
1145,appropriate,1
1146,mlk,1
1176,marklevinshow,1
1175,levin,1
1173,911,1
1172,due,1
1170,9pm,1
1168,check,1
1162,worked,1
1157,wp,1
1155,losers,1
1154,cold,1
1153,stone,1
1150,youth,1
1149,poverty,1
1148,africanamerican,1
1147,jr,1
1115,generation,1
1112,comes,1
1178,thrilled,1
1067,maria,1
1078,mess,1
1077,mop,1
1076,trip,1
1072,terrific,1
1071,ways,1
1070,closer,1
1068,giant,1
1063,limbaugh,1
1111,except,1
1061,manufacturing,1
1060,truth,1
1059,telling,1
1058,side,1
1057,secy,1
1056,asst,1
1055,fmr,1
1079,admitted,1
1081,quid,1
1082,pro,1
1083,quo,1
1110,stupid,1
1109,ufc,1
1106,returning,1
1102,forum,1
1101,cnbc,1
1100,joesquawk,1
1099,eastern,1
1098,500,1
1095,need,1
1094,overwhelming,1
1093,covers,1
1090,loser,1
1087,rigged,1
1085,wef,1
1084,stevescalise,1
1177,repdougcollins,1
1179,hardworking,1
802,bonds,1
1247,change,1
1259,housing,1
1258,surge,1
1257,stephenmoore,1
1251,accident,1
1250,highs,1
1249,stocks,1
1248,drive,1
